LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.066993713,-117.925628662,382074423534066953123400474_382074299534067096122556814,2023,1,0,0,1,0,0,0
34.034641266,-118.48890686,3815110345340346372625001427_381511109534034698122610428,2023,0,1,0,1,0,0,0
33.97681427,-118.364402771,3816356115339768116766611454_3816354455339768256766611449,2023,0,0,1,1,0,0,0
33.945175171,-118.343948364,3816560765339452137477827495_3816560765339449836788672019,2022,0,0,1,1,0,0,0
34.027370453,-117.906669617,382093022534027003123094181_382093339534027389123258115,2023,1,0,0,1,0,0,0
34.015911102,-118.501220703,3814986045340160157083072328_381499751534015028430828011,2022,0,0,1,1,0,0,0
34.024353027,-118.512290955,3814876305340241982334684570_3814877945340243839416815580,2022,0,1,0,1,0,0,0
34.024353027,-118.512290955,3814877945340243839416815580_3814876305340241982334684570,2022,0,1,0,1,0,0,0
33.952911377,-118.218612671,3817812975339530377866779190_3817814795339527154014970327,2022,0,1,0,1,0,0,0
34.424991608,-118.640220642,381362284534425591123187625_381358912534424667360615810,2023,1,0,0,1,0,0,0
34.067047119,-118.019432068,3819806425340670509763620288_38197988053406738825266714,2022,0,0,1,1,0,0,0
33.873809814,-118.254501343,3817457235338737791955318200_3817438165338737651955318198,2022,0,0,1,1,0,0,0
33.9870224,-118.247749329,3817522555339867107866750658_381752255533987037123029924,2023,0,0,1,1,0,0,0
33.922706604,-118.20451355,381795895533922496386846755_381795379533922722386846754,2022,1,0,0,1,0,0,0
34.018867493,-118.190261841,3818093775340188744007711505_381809752534018876122603632,2023,0,0,1,1,0,0,0
33.789710999,-118.22354126,3817764115337897367373823091_3817764615337897417373797959,2022,0,0,1,1,0,0,0
33.935260773,-118.016792297,3819832635339353574024099136_381983178533935249122805550,2020,1,0,0,1,0,0,0
34.443161011,-118.637252808,3813627535344434501691430020_381362748534443155925153655,2019,1,0,0,1,0,0,0
34.017799377,-118.280204773,3817199095340181406206425716_3817196875340176856815813016,2019,0,0,1,1,0,0,0
33.947128296,-118.291900635,381708105533947776123152114_3817081105339470991268300997,2019,0,0,1,1,0,0,0
34.466583252,-118.328582764,381670645534466529122383551_381673747534466706123323253,2023,0,0,1,1,0,0,0
33.889015198,-118.278564453,381721453533889223122885413_3817214715338888234010989450,2019,0,1,0,1,0,0,0
34.008701324,-118.05834198,381941527534008628358741159_381941761534008839358741161,2022,1,0,0,1,0,0,0
34.033279419,-118.16229248,3818368515340332654002954828_381837794534033271269612290,2019,0,0,1,1,0,0,0
34.017318726,-118.078781128,381921329534017525272906425_381921115534017153272906424,2022,1,0,0,1,0,0,0
34.023929596,-117.745407104,3822559785340240361832952142_3822543915340239451832952120,2023,1,0,0,1,0,0,0
34.055400848,-118.196907043,381803006534055384353033064_381804028534055391353033065,2023,1,0,0,1,0,0,0
34.154582977,-118.381340027,38162084653415459815298159_3816168295341545696354846133,2023,1,0,0,1,0,0,0
34.151115417,-118.693969727,381306231534151171123355730_381305728534151049123355732,2023,1,0,0,1,0,0,0
33.923141479,-118.027565002,3819721925339230987316898981_3819733395339233627871510704,2022,0,0,1,1,0,0,0
34.458152771,-117.67066955599999,382323042534461859123486633_382337811534453110123463939,2023,1,0,0,1,0,0,0
34.458152771,-117.67066955599999,382337811534453110123463939_382323042534461859123486633,2023,1,0,0,1,0,0,0
33.919651031,-118.178771973,38182165253392184926197047_381820909533918251384369105,2023,1,0,0,1,0,0,0
33.901161194,-118.060157776,38193959453390117114689240_3819416645338999941530583718,2022,1,0,0,1,0,0,0
33.87336731,-118.216499329,381783464533873385317765089_381784039533873378317765090,2019,0,0,1,1,0,0,0
34.132209777999996,-117.949783325,382051774534131620268882220_382049317534132513268882238,2023,1,0,0,1,0,0,0
34.616481781,-117.742683411,382261748534616442122942851_382252795534616508122942848,2022,1,0,0,1,0,0,0
33.946315765,-118.225410461,381772380533946558848307537_381774692533946317122960717,2022,1,0,0,1,0,0,0
33.964225769,-118.165328979,3818347065339645024064821316_3818346665339642204011863822,2023,1,0,0,1,0,0,0
34.013214111,-118.484016418,3815156405340134824003254652_3815164335340128034003254651,2023,0,0,1,1,0,0,0
34.181106567,-118.315002441,381684748534181337358469231_38168538753418079115347744,2022,1,0,0,1,0,0,0
34.093963623,-118.016357422,3819833285340932613695639466_381983658534093985123377160,2023,1,0,0,1,0,0,0
33.950317383,-118.174255371,3818261115339502621584195720_3818254215339503614013514565,2022,0,1,0,1,0,0,0
34.067741394,-118.272827148,381727198534067756122688729_3817268955340678904014370675,2018,1,0,0,1,0,0,0
34.181343079,-118.614601135,3813853705341813246787623556_381385369534181482123554310,2018,1,0,0,1,0,0,0
34.181343079,-118.614601135,381385369534181482123554310_3813853705341813246787623556,2018,1,0,0,1,0,0,0
34.680202484,-118.095046997,3819050685346800362818987517_3819047945346805252818987516,2018,1,0,0,1,0,0,0
33.952575684,-118.424613953,3815753095339525881294123230_3815770235339525451294123287,2018,1,0,0,1,0,0,0
33.921310425,-118.146881104,381853121533921296625116519_381853206533921409123519941,2018,1,0,0,1,0,0,0
34.272777557,-118.394836426,3816050715342727085459449554_3816052445342728353771688314,2018,0,0,1,1,0,0,0
33.741539001,-118.292327881,381707682533741493123675645_3817076795337418457207609331,2018,0,0,1,1,0,0,0
33.741539001,-118.292327881,3817076795337418457207609331_381707682533741493123675645,2018,0,0,1,1,0,0,0
33.960010529,-118.300010681,38169983753396001210297729877_3817001525339600136759121807,2018,0,1,0,1,0,0,0
34.559318542,-118.045181274,3819548335345594714367366100_3819547185345590384367366101,2018,0,0,1,1,0,0,0
34.587169647,-118.147499084,3818524685345876048684682653_381852504534587152122833132,2018,1,0,0,1,0,0,0
34.013191223,-117.862068176,382137929534013194122892886_3821386055340124774075998373,2018,1,0,0,1,0,0,0
